"File","Method","p","converged","time2"
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","MegaLMM_0.50_",4,NA,116.258781685134
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","MegaLMM_1.00_",4,NA,117.624700283644
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","MegaLMM_2.00_",4,NA,266.556086967368
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","MTG2",8,FALSE,0.783999999999992
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","MCMCglmm",8,NA,33.6532013150155
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","phenix",8,NA,1.55500000000001
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","MegaLMM_0.50_",8,NA,205.612599233457
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","MegaLMM_1.00_",8,NA,251.351610146008
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","MegaLMM_2.00_",8,NA,342.474335041376
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","MTG2",16,FALSE,9.66800000000012
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","MCMCglmm",16,NA,124.229627955486
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","phenix",16,NA,4.79899999999998
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","MegaLMM_0.50_",16,NA,225.101444383059
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","MegaLMM_1.00_",16,NA,345.51722329907
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","MegaLMM_2.00_",16,NA,727.950527564717
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","MTG2",32,FALSE,205.113
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","MCMCglmm",32,NA,746.112737975982
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","phenix",32,NA,9.52199999999993
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","MegaLMM_0.50_",32,NA,355.603833024925
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","MegaLMM_1.00_",32,NA,905.987522728894
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","MegaLMM_2.00_",32,NA,986.190026020214
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","MTG2",64,TRUE,3003.466
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","MCMCglmm",64,NA,4925.35538855747
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","phenix",64,NA,30.6700000000001
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","MegaLMM_0.50_",64,NA,1489.05771810176
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","MegaLMM_1.00_",64,NA,1482.09325854881
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","MegaLMM_2.00_",64,NA,1045.0166076849
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","phenix",128,NA,246.264999999999
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","MegaLMM_0.50_",128,NA,1563.66526022173
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","MegaLMM_1.00_",128,NA,1222.39153525936
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","MegaLMM_2.00_",128,NA,1800.23643478436
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","phenix",256,NA,858.294999999998
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","MegaLMM_0.50_",256,NA,1526.83915340454
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","MegaLMM_1.00_",256,NA,2198.34659753646
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","MegaLMM_2.00_",256,NA,3758.4877748668
"Results_At_1001/Times_At_1001_tmp_019.csv","MTG2",4,FALSE,0.233000000000001
"Results_At_1001/Times_At_1001_tmp_019.csv","MCMCglmm",4,NA,13.0096789980223
"Results_At_1001/Times_At_1001_tmp_019.csv","phenix",4,NA,1.474
"Results_At_1001/Times_At_1001_tmp_019.csv","BSFG",4,NA,103.008
"Results_At_1001/Times_At_1001_tmp_019.csv","MTG2",8,FALSE,0.849999999999994
"Results_At_1001/Times_At_1001_tmp_019.csv","MCMCglmm",8,NA,37.010326560729
"Results_At_1001/Times_At_1001_tmp_019.csv","phenix",8,NA,2.14099999999999
"Results_At_1001/Times_At_1001_tmp_019.csv","BSFG",8,NA,229.285
"Results_At_1001/Times_At_1001_tmp_019.csv","MTG2",16,FALSE,11.73
"Results_At_1001/Times_At_1001_tmp_019.csv","MCMCglmm",16,NA,145.517329511077
"Results_At_1001/Times_At_1001_tmp_019.csv","phenix",16,NA,3.56299999999999
"Results_At_1001/Times_At_1001_tmp_019.csv","BSFG",16,NA,242.62
"Results_At_1001/Times_At_1001_tmp_019.csv","MTG2",32,FALSE,220.369
"Results_At_1001/Times_At_1001_tmp_019.csv","MCMCglmm",32,NA,604.736543999522
"Results_At_1001/Times_At_1001_tmp_019.csv","phenix",32,NA,11.413
"Results_At_1001/Times_At_1001_tmp_019.csv","BSFG",32,NA,390.002
"Results_At_1001/Times_At_1001_tmp_019.csv","MTG2",64,TRUE,3257.398
"Results_At_1001/Times_At_1001_tmp_019.csv","MCMCglmm",64,NA,4829.72329496385
"Results_At_1001/Times_At_1001_tmp_019.csv","phenix",64,NA,39.0730000000003
"Results_At_1001/Times_At_1001_tmp_019.csv","BSFG",64,NA,774.289000000001
"Results_At_1001/Times_At_1001_tmp_019.csv","phenix",128,NA,226.106
"Results_At_1001/Times_At_1001_tmp_019.csv","BSFG",128,NA,1183.625
"Results_At_1001/Times_At_1001_tmp_019.csv","phenix",256,NA,906.248
"Results_At_1001/Times_At_1001_tmp_019.csv","BSFG",256,NA,1522.908
"Results_At_1001/Times_At_1001_tmp_019.csv","phenix",512,NA,2055.37
"Results_At_1001/Times_At_1001_tmp_019.csv","BSFG",512,NA,2217.297
"Results_At_1001/Times_At_1001_tmp_019.csv","BSFG",1024,NA,3944.878
"Results_At_1001/Times_At_1001_tmp_019.csv","BSFG",2048,NA,6020.141
"Results_At_1001/Times_At_1001_tmp_019.csv","BSFG",4096,NA,10656.779
"Results_At_1001/Times_At_1001_tmp_019.csv","BSFG",8192,NA,19423.305
"Results_At_1001/Times_At_1001_tmp_019.csv","BSFG",20842,NA,44845.698
"Results_At_1001/Times_At_1001_tmp_020_all_all.csv","MegaLMM_0.50_",20842,NA,39548.3351618804
"Results_At_1001/Times_At_1001_tmp_020_all_all.csv","MegaLMM_1.00_",20842,NA,52342.1366207022
"Results_At_1001/Times_At_1001_tmp_020_all_all.csv","MegaLMM_2.00_",20842,NA,109813.555459902
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MTG2",4,FALSE,0.319000000000001
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MCMCglmm",4,NA,11.7723703520203
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","phenix",4,NA,1.136
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_0.50_",4,NA,117.036353095117
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_1.00_",4,NA,121.145629627907
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_2.00_",4,NA,308.697249447706
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MTG2",8,FALSE,1.36400000000003
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MCMCglmm",8,NA,32.3321434867609
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","phenix",8,NA,1.34500000000003
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_0.50_",8,NA,257.880920078991
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_1.00_",8,NA,207.572979861485
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_2.00_",8,NA,314.167812804155
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MTG2",16,FALSE,16.787
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MCMCglmm",16,NA,138.204800898358
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","phenix",16,NA,5.20900000000006
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_0.50_",16,NA,228.056960027032
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_1.00_",16,NA,363.484083134252
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_2.00_",16,NA,744.524579771012
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MTG2",32,FALSE,93.049
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MCMCglmm",32,NA,732.889065812888
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","phenix",32,NA,33.076
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_0.50_",32,NA,350.074144863039
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_1.00_",32,NA,991.518256378052
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_2.00_",32,NA,942.135485643458
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MTG2",64,TRUE,3040.656
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MCMCglmm",64,NA,4646.39076553886
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","phenix",64,NA,42.9120000000003
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_0.50_",64,NA,1287.59694443002
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_1.00_",64,NA,1545.81479852109
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_2.00_",64,NA,992.603379540477
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","phenix",128,NA,226.941000000001
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_0.50_",128,NA,1456.74908170633
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_1.00_",128,NA,1326.97739797471
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_2.00_",128,NA,2049.41581104877
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","phenix",256,NA,852.431999999997
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_0.50_",256,NA,1550.02681009046
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_1.00_",256,NA,2150.95054514345
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_2.00_",256,NA,3714.83531540495
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","phenix",512,NA,1927.452
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_0.50_",512,NA,2629.36349332917
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_1.00_",512,NA,3473.81253792497
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_2.00_",512,NA,7030.17322434703
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_0.50_",1024,NA,3481.88824687727
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_1.00_",1024,NA,4694.57545931696
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_2.00_",1024,NA,9493.84156872653
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_0.50_",2048,NA,5838.18023595553
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_1.00_",2048,NA,7599.4135082397
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_2.00_",2048,NA,15218.8390004284
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_0.50_",4096,NA,10577.7349321266
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_1.00_",4096,NA,14004.678447645
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_2.00_",4096,NA,26681.8792253968
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_0.50_",8192,NA,21069.8034431887
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_1.00_",8192,NA,76574.4442490039
"Results_At_1001/Times_At_1001_tmp_020_subset.csv","MegaLMM_2.00_",8192,NA,151625.071715626
"Results_At_1001/Times_At_1001_tmp_020.csv","MTG2",4,FALSE,0.452
"Results_At_1001/Times_At_1001_tmp_020.csv","MCMCglmm",4,NA,11.7723703520203
"Results_At_1001/Times_At_1001_tmp_020.csv","phenix",4,NA,1.149
"Results_At_1001/Times_At_1001_tmp_020.csv","BSFG",4,NA,103.525
"Results_At_1001/Times_At_1001_tmp_020.csv","MTG2",8,FALSE,1.35499999999999
"Results_At_1001/Times_At_1001_tmp_020.csv","MCMCglmm",8,NA,33.2617996675089
"Results_At_1001/Times_At_1001_tmp_020.csv","phenix",8,NA,2.06100000000001
"Results_At_1001/Times_At_1001_tmp_020.csv","BSFG",8,NA,232.939
"Results_At_1001/Times_At_1001_tmp_020.csv","MTG2",16,FALSE,17.052
"Results_At_1001/Times_At_1001_tmp_020.csv","MCMCglmm",16,NA,149.885683848631
"Results_At_1001/Times_At_1001_tmp_020.csv","phenix",16,NA,5.30799999999999
"Results_At_1001/Times_At_1001_tmp_020.csv","BSFG",16,NA,244.407
"Results_At_1001/Times_At_1001_tmp_020.csv","MTG2",32,FALSE,100.491
"Results_At_1001/Times_At_1001_tmp_020.csv","MCMCglmm",32,NA,768.960523735492
"Results_At_1001/Times_At_1001_tmp_020.csv","phenix",32,NA,34.8789999999999
"Results_At_1001/Times_At_1001_tmp_020.csv","BSFG",32,NA,407.137
"Results_At_1001/Times_At_1001_tmp_020.csv","MTG2",64,TRUE,3161.535
"Results_At_1001/Times_At_1001_tmp_020.csv","MCMCglmm",64,NA,4927.49568782968
"Results_At_1001/Times_At_1001_tmp_020.csv","phenix",64,NA,53.8350000000009
"Results_At_1001/Times_At_1001_tmp_020.csv","BSFG",64,NA,836.567000000001
"Results_At_1001/Times_At_1001_tmp_020.csv","phenix",128,NA,244.215
"Results_At_1001/Times_At_1001_tmp_020.csv","BSFG",128,NA,1200.023
"Results_At_1001/Times_At_1001_tmp_020.csv","phenix",256,NA,947.609
"Results_At_1001/Times_At_1001_tmp_020.csv","BSFG",256,NA,1570.915
"Results_At_1001/Times_At_1001_tmp_020.csv","phenix",512,NA,2101.083
"Results_At_1001/Times_At_1001_tmp_020.csv","BSFG",512,NA,2074.289
"Results_At_1001/Times_At_1001_tmp_020.csv","BSFG",1024,NA,3929.189
"Results_At_1001/Times_At_1001_tmp_020.csv","BSFG",2048,NA,6028.218
"Results_At_1001/Times_At_1001_tmp_020.csv","BSFG",4096,NA,10569.145
"Results_At_1001/Times_At_1001_tmp_020.csv","BSFG",8192,NA,18977.336
"Results_At_1001/Times_At_1001_tmp_020.csv","BSFG",20842,NA,44933.793
